IDIADA_Epoxy
1
151416
2.670690e-06
1e-06
2363.561 -45.262
2366.231 -45.207
2368.902 -44.952
2371.573 -45.760
2374.243 -47.151
2376.914 -47.362
2379.585 -46.318
2382.255 -47.071
2384.926 -49.480
2387.597 -50.592
2390.268 -49.223
2392.938 -48.265
2395.609 -48.641
2398.280 -49.172
2400.950 -49.398
2403.621 -49.101
2406.292 -48.168
2408.962 -47.845
2411.633 -48.826
2414.304 -49.567
2416.974 -48.943
2419.645 -47.927
2422.316 -47.591
2424.987 -47.227
2427.657 -46.058
2430.328 -44.870
2432.999 -44.173
2435.669 -43.770
2438.340 -42.828
2441.011 -41.732
2443.681 -40.420
2446.352 -39.359
2449.023 -38.535
2451.693 -38.086
2454.364 -37.715
2457.035 -37.425
2459.705 -37.081
2462.376 -36.915
2465.047 -37.252
2467.718 -38.046
2470.388 -39.352
2473.059 -40.894
2475.730 -42.659
2478.400 -43.756
2481.071 -45.003
2483.742 -46.101
2486.412 -47.714
2489.083 -49.556
2491.754 -51.336
2494.424 -52.463
2497.095 -53.497
2499.766 -54.678
2502.437 -56.213
2505.107 -58.400
2507.778 -60.310
2510.449 -61.169
2513.119 -61.366
2515.790 -61.989
2518.461 -62.988
2521.131 -63.817
2523.802 -64.357
2526.473 -65.028
2529.143 -65.661
2531.814 -65.936
2534.485 -66.192
2537.156 -67.777
2539.826 -70.256
2542.497 -71.904
2545.168 -71.643
2547.838 -71.302
2550.509 -71.358
2553.180 -72.799
2555.850 -75.288
2558.521 -76.921
2561.192 -75.844
2563.862 -76.304
2566.533 -79.680
2569.204 -82.981
2571.874 -83.607
2574.545 -83.949
2577.216 -85.919
2579.887 -88.334
2582.557 -90.416
2585.228 -91.942
2587.899 -92.497
2590.569 -92.580
2593.240 -93.544
2595.911 -95.361
2598.581 -97.012
2601.252 -98.008
2603.923 -99.328
2606.593 -100.569
2609.264 -100.898
2611.935 -100.413
2614.606 -100.950
2617.276 -102.680
2619.947 -104.791
2622.618 -106.212
2625.288 -107.119
2627.959 -107.669
2630.630 -108.019
2633.300 -108.214
2635.971 -108.523
2638.642 -109.042
2641.312 -109.924
2643.983 -110.963
2646.654 -111.915
2649.324 -112.482
2651.995 -112.965
2654.666 -113.774
2657.337 -114.695
2660.007 -115.309
2662.678 -115.591
2665.349 -115.863
2668.019 -116.177
2670.690 -116.322
2673.361 -116.553
2676.031 -117.479
2678.702 -119.204
2681.373 -121.977
2684.043 -125.165
2686.714 -127.123
2689.385 -127.100
2692.056 -127.155
2694.726 -128.978
2697.397 -130.729
2700.068 -131.240
2702.738 -131.495
2705.409 -132.769
2708.080 -134.515
2710.750 -136.480
2713.421 -137.455
2716.092 -136.164
2718.762 -133.772
2721.433 -132.804
2724.104 -133.793
2726.774 -136.428
2729.445 -139.638
2732.116 -141.793
2734.787 -142.205
2737.457 -143.319
2740.128 -145.010
2742.799 -146.203
2745.469 -146.553
2748.140 -146.517
2750.811 -146.420
2753.481 -146.413
2756.152 -146.522
2758.823 -146.559
2761.493 -146.444
2764.164 -146.324
2766.835 -146.316
2769.506 -146.428
2772.176 -146.576
2774.847 -146.421
2777.518 -145.830
2780.188 -145.475
2782.859 -145.966
2785.530 -146.576
2788.200 -146.644
2790.871 -146.624
2793.542 -147.131
2796.212 -147.779
2798.883 -147.893
2801.554 -147.633
2804.225 -147.662
2806.895 -148.025
2809.566 -148.443
2812.237 -148.693
2814.907 -148.719
2817.578 -148.707
2820.249 -149.315
2822.919 -150.212
2825.590 -149.991
2828.261 -148.752
2830.931 -148.962
2833.602 -150.798
2836.273 -151.780
2838.943 -150.289
2841.614 -148.759
2844.285 -148.498
2846.956 -148.908
2849.626 -149.379
2852.297 -149.596
2854.968 -149.317
2857.638 -148.747
2860.309 -148.245
2862.980 -147.789
2865.650 -147.353
2868.321 -147.217
2870.992 -147.490
2873.662 -147.811
2876.333 -147.763
2879.004 -147.482
2881.675 -147.342
2884.345 -147.293
2887.016 -147.165
2889.687 -146.988
2892.357 -146.905
2895.028 -146.942
2897.699 -147.159
2900.369 -147.322
2903.040 -146.867
2905.711 -145.818
2908.381 -144.776
2911.052 -144.082
2913.723 -143.789
2916.393 -143.719
2919.064 -143.384
2921.735 -142.726
2924.406 -142.251
2927.076 -142.227
2929.747 -142.283
2932.418 -142.144
2935.088 -141.786
2937.759 -141.318
2940.430 -140.969
2943.100 -140.831
2945.771 -140.565
2948.442 -139.888
2951.112 -138.843
2953.783 -137.560
2956.454 -136.669
2959.125 -136.548
2961.795 -136.729
2964.466 -136.318
2967.137 -135.658
2969.807 -135.329
2972.478 -135.193
2975.149 -134.785
2977.819 -134.275
2980.490 -134.101
2983.161 -134.138
2985.831 -133.794
2988.502 -133.044
2991.173 -132.093
2993.843 -131.351
2996.514 -131.483
2999.185 -132.042
3001.856 -131.045
3004.526 -128.606
3007.197 -127.185
3009.868 -127.479
3012.538 -128.150
3015.209 -128.334
3017.880 -127.759
3020.550 -126.376
3023.221 -124.688
3025.892 -123.367
3028.562 -122.822
3031.233 -123.015
3033.904 -123.308
3036.575 -123.053
3039.245 -122.567
3041.916 -122.160
3044.587 -121.991
3047.257 -122.111
3049.928 -121.856
3052.599 -120.685
3055.269 -119.307
3057.940 -118.537
3060.611 -118.149
3063.281 -117.614
3065.952 -116.870
3068.623 -115.942
3071.294 -114.843
3073.964 -113.719
3076.635 -112.491
3079.306 -110.916
3081.976 -109.352
3084.647 -108.427
3087.318 -107.851
3089.988 -106.666
3092.659 -105.240
3095.330 -104.660
3098.000 -104.564
3100.671 -103.636
3103.342 -101.483
3106.012 -98.074
3108.683 -94.694
3111.354 -93.631
3114.025 -94.593
3116.695 -94.413
3119.366 -92.110
3122.037 -87.589
3124.707 -83.341
3127.378 -81.301
3130.049 -81.056
3132.719 -79.453
